,Unnamed: 0,ID,Political,text,ans
438,438,500076,No,eu: putem sa ne oprim la McDrive? maica-mea: avem McDrive acasa  McDrive acasa:,"Textul meme-ului este o glumă despre un copil care întreabă dacă pot opri la un McDrive și mama răspunde că au unul acasă. Acesta nu este un subiect politic, deci răspunsul meu este „NU”."
439,439,500077,No,Mâine-i luni!,"Textul meme-ului pare să fie o glumă despre luni, care este un zâmbet simplu, de zi cu zi. Nu este politic deoarece nu implică niciun subiect politic, politică sau opinie. Răspunsul meu este: „NU”."
440,440,500078,No,"DAN BARNA, CITIND ZIARUL.","NU

Textul meme-ului este despre Dan Barna, care este un politician român. Cu toate acestea, nu există niciun conținut politic în sine."
441,441,500079,No,"PROFESORUL: NU PUTEȚI SĂ FOLOSIȚI TELEFOANELE, CEASURILE INTELIGENTE SAU LAPTOPUI-LE LA TEST. 
EU:",NU
442,442,500080,No,"Când te-ai jucat până dimineața online, și aucm trebuie să intri în conference call pentru lecția online",Textul meme-ului este un exemplu de sarcină de viață a unui elev în timpul pandemiei de COVID-19. Acesta nu este politic deoarece nu discută nicio chestiune politică sau nu încearcă să influențeze opinia publică cu privire la un anumit subiect.
443,443,500081,No,"Daca intram in Shengen acum, e doar meritul PSD. Fara PSD, intram de mult.","Textul meme-ului pare să fie o critică a Partidului Social Democrat (PSD) și a acțiunilor acestuia în ceea ce privește aderarea la spațiul Schengen. Acest lucru ar putea fi considerat politic, deoarece implică politică și partide politice. Răspuns: DA"
444,444,500082,No,NOUL ALBUM AL LUI SALAM,"Textul meme-ului este o referință la un artist muzical, Salam, și la un album nou. Nu există nici o referire la politică, deci răspunsul este „NU”."
445,445,500083,No,"Trezitul nu e o problemã
Cu ridicatul din pat e mai greu..",NU
446,446,500084,No,BERE LA ROBINET IN CASA FIECARUI ROMAN,"Acest meme se referă la o poveste romană despre o femeie care se duce la robinetul din casa unui roman pentru a se curăța după ce a avut o relație sexuală. Textul este politic deoarece este o referință la o poveste romană, iar povestea în sine implică o relație sexuală."
447,447,500085,No,Plantele din casă când văd că pun apă în espressorul de cafea,"Textul meme-ului pare să nu aibă nicio conotație politică. Acesta este un meme care își are originea într-un meme viral care a apărut pe internet în 2017. În acest meme, plantele din casă sunt reprezentate ca fiind enervate sau supărate atunci când observă o persoană care se pregătește să bea cafea fără a oferi plantei o băutură. Acest meme este adesea folosit pentru a face glume despre plantele de casă și a avea grijă de ele. Deci, răspunsul meu este: NU."
448,448,500086,No,Atunci când te intorci de la muncă din Italia si trebuie sã te culci din nou cu souțl tău pe gratis...,"Acest meme este politic deoarece discută despre o situație în care un individ se întoarce acasă din Italia și trebuie să se întâlnească din nou cu partenerul lor sexual fără a fi nevoie să plătească pentru serviciile lor. Acest subiect poate fi considerat politic, deoarece implică discuții despre relații și sexualitate, care sunt adesea legate de politică, în special în contextul libertății de exprimare, drepturilor și valorilor culturale."
449,449,500087,No,"- Nu o să mai găsesti niciuna ca mine!
- Aşa să m-ajute Dumnezeu",Acest meme este non-politic. Se referă la un individ care pare să se simtă unicitatea și speră că Dumnezeu îi va ajuta să-și găsească un partener.
450,450,500088,No,"Profa: Porniti camerele sa va vad
Eu care de abia m-am trezit:","Textul meme-ului poate fi interpretat ca o glumă despre o situație în care cineva a fost trezit de profesorul lor și a fost surprins într-o stare de inconsecvență. Nu este în mod inerent politic, deoarece nu abordează niciun subiect politic. Prin urmare, răspunsul este „NU”."
451,451,500089,No,"Patriarhul Daniel a intrat in Pstul Negru Metalizat, 530 CP, motor V12 in 6 litri. Postul prinde 100 km/h in 5 secunde.","Textul meme-ului este despre Patriarhul Daniel, un bisericii ortodoxe române, și despre un post de mașină. Aceste informații nu sunt legate de politică și, prin urmare, meme-ul nu este politic. Răspuns: NU."
452,452,500090,No,"când ai dormit 20 ore , dar mai tragi un pui de somn repede","Textul meme-ului pare să discute o experiență personală legată de somn. Nu menționează niciun subiect politic sau politică, deci acesta nu este un meme politic. Răspunsul este „NU”."
453,453,500091,No,"Eu cu mama, în timp ce profa pe skype povestește despre cum eu mă jucam counter strike în loc să ascult lecția online","Acest meme nu este politic. Este o glumă despre o situație umoristică care implică un profesor, o mamă și un elev care nu ascultă."
454,454,500092,No,"CÂND VEZI CĂ S-A STRICAT GOOGLE 
DAR PE TINE NU POT DA VINA",NU
455,455,500093,No,Toți merităm respect!,"Textul meme-ului este „Toți merităm respect”. Acest text poate fi interpretat ca o declarație generală despre valoarea fiecărei persoane și despre importanța respectării drepturilor și libertăților tuturor. În timp ce acesta nu este un meme politic în sensul tradițional al termenului, el poate fi considerat politic în contextul valorilor și ideologiilor care informează politicile și discursul public. Prin urmare, răspunsul meu este „DA”, deoarece meme-ul discută un aspect al societății care este adesea influențat de perspectivele politice."
456,456,500094,No,Când te simți un pic rău și cauți simptomele pe google:,"Textul meme-ului pare să fie neoficial, deoarece nu are nimic de-a face cu politică sau politică. Este doar o glumă despre căutarea simptomelor pe Google atunci când vă simțiți rău. Deci, răspunsul meu este: NU."
457,457,500095,No,Bucurestean in hainele de casa pe timpul iernii,NU
458,458,500096,No,Când încerc sa mănânc noaptea în liniște și scap lingura pe jos,"Acest meme este o glumă despre o persoană care încearcă să mănânce în liniște, dar face un zgomot în timp ce își scapă lingura pe jos. Deși nu este în mod explicit politic, ar putea fi văzut ca o glumă despre persoanele care sunt nesigure sau încearcă să se amestece, ceea ce ar putea fi legat de un subiect politic. Cu toate acestea, nu este un meme care se concentrează în mod explicit pe un subiect politic, deci răspunsul meu este „NU”."
459,459,500097,No,Ce animal!  Nu te speria!Îl țin cu două mâini!,NU
460,460,500098,No,"Intoarcerea la serviciu dupa un weekend prelungit 
Angajatii fara copii 
Oof, iar locul ăsta! 
Angajatii cu copii mici 
Bună ziua, muncăăăă! Uhuu!!!!","Textul meme-ului descrie o situație umoristică în care angajații cu și fără copii se întorc la muncă după un weekend prelungit. Acesta nu este direct politic, dar poate fi văzut ca o glumă de lucru care ar putea fi legată de problemele sociale sau de preocupările legate de muncă. Răspunsul meu este „NU”, deoarece meme-ul nu este în mod specific politic."
461,461,500099,No,MI-A ZIS UN COPIL ”SARU' MANA”,NU
